area,bedrooms,bathrooms,location,price
1307,3,3,Sagar,1643102.1668007125
1064,2,2,Satna,871795.7357024491
789,1,3,Indore,914168.4413138513
1306,3,1,Sagar,1557832.4450721834
983,2,1,Noida,2294821.5284252414
1214,3,3,Satna,1373600.4571877471
961,2,3,Noida,2308358.217453548
717,1,2,Mumbai,1303870.4721594108
1075,2,2,Pune,1926146.3520140278
901,2,3,Indore,1434418.215383705
1155,2,3,Mumbai,2267793.714400263
1253,3,1,Bhopal,2099644.4817055617
1454,3,2,Pune,2559518.985716989
634,1,3,Satna,842250.2478323912
807,2,2,Sagar,931203.8142929953
789,1,3,Bhopal,930179.8178651781
670,1,3,Mumbai,1791652.951521393
715,1,2,Satna,699517.0237354334
638,1,1,Indore,920489.482108823
1041,2,2,Sagar,1160921.3851172416
638,1,1,Jabalpur,905757.1881697988
797,1,3,Sagar,846376.467864053
610,1,3,Jabalpur,1070976.8365720953
946,2,2,Noida,2221480.7206937647
604,1,3,Satna,839690.9036334062
924,2,3,Noida,2279020.220848627
1281,3,2,Mumbai,2528116.9056023825
979,2,3,Satna,971845.5037853605
744,1,3,Bhopal,898981.7037637542
1229,3,1,Sagar,1421055.7000634456
862,2,2,Sagar,1211732.1677929282
800,2,3,Jabalpur,1228671.6218431818
1146,2,1,Rewa,829610.8770379547
1436,3,2,Indore,1869015.4248126626
1136,2,3,Rewa,1083025.434306812
1248,3,2,Mumbai,2941892.6293415832
696,1,2,Rewa,791855.1050511614
1059,2,1,Noida,2303501.166269355
881,2,3,Pune,2177589.038536817
1389,3,2,Rewa,1312778.0395832148
1110,2,1,Jabalpur,1089891.7619207788
927,2,2,Indore,1363395.4719015413
1496,3,3,Satna,1561414.3778274248
1007,2,1,Indore,1494065.0652941277
1250,3,3,Noida,2540358.736325448
666,1,1,Sagar,723449.398270105
734,1,1,Sagar,693488.0813455658
1489,3,1,Pune,2867138.555699164
798,1,2,Jabalpur,982752.4438445519
704,1,1,Rewa,738828.0230088219
909,2,3,Indore,1469929.5420832932
1462,3,1,Satna,1538666.1988231537
1198,2,1,Noida,2208456.7564397836
1394,3,1,Indore,1695132.599460044
1215,3,2,Bhopal,1610559.6041877721
1231,3,3,Noida,2705090.0717478087
827,2,2,Noida,2103278.8886640174
873,2,2,Sagar,1014985.6198564447
745,1,3,Jabalpur,891344.1867196843
1099,2,3,Noida,2555262.428686719
1256,3,1,Mumbai,2877269.6523664105
1277,3,2,Satna,1204629.6397174604
1060,2,3,Rewa,1080757.3200210612
1300,3,1,Indore,1651863.9340665338
1122,2,3,Jabalpur,1371062.63939046
1249,3,1,Noida,2840099.046107547
776,1,3,Satna,720654.595935244
712,1,1,Indore,801113.898449253
813,2,2,Sagar,1211507.3013916295
800,1,2,Jabalpur,871996.0745730357
1340,3,1,Pune,2572585.9716015607
1149,2,3,Bhopal,1285125.2765610209
1374,3,1,Rewa,1189956.473462986
672,1,1,Mumbai,1447905.7774484179
855,2,3,Mumbai,2341766.332559841
769,1,3,Rewa,853959.3959754027
772,1,3,Indore,940745.0872894225
1444,3,2,Jabalpur,1753778.3946658955
889,2,1,Jabalpur,1212213.8477650925
696,1,3,Mumbai,1661179.7372873381
637,1,3,Noida,1366938.5521143042
726,1,3,Pune,1756462.9773696996
621,1,2,Indore,1019954.9551804978
750,1,2,Indore,1035855.7360344802
794,1,1,Sagar,759769.0461921727
1362,3,3,Bhopal,2088777.2635308607
719,1,2,Satna,678254.2361032023
1327,3,2,Bhopal,1753527.4414074973
1260,3,1,Sagar,1206413.1896430352
886,2,1,Pune,2418344.378786711
1149,2,2,Rewa,1183818.818871979
1144,2,2,Indore,1444162.329715561
1285,3,2,Satna,1309226.2363941811
1475,3,2,Satna,1391940.2429796585
728,1,2,Indore,1016613.7761400269
1415,3,2,Rewa,1542752.7803829187
744,1,2,Bhopal,997942.185597609
647,1,1,Pune,1820717.0629207098
1305,3,3,Pune,2881217.5909097553
1137,2,1,Satna,1072584.5913148164
760,1,2,Noida,1442578.240154478
1426,3,1,Sagar,1439787.2857415956
1484,3,2,Bhopal,1879900.768796994
1303,3,2,Bhopal,1656882.9038869585
1052,2,1,Rewa,898777.7652517344
1418,3,1,Jabalpur,1984262.5284702906
1338,3,2,Noida,2507764.886110798
657,1,3,Jabalpur,1048458.792231481
976,2,2,Satna,1033061.2169610163
1428,3,1,Pune,2345077.928075567
1174,2,2,Sagar,886759.7817673846
1371,3,3,Sagar,1597434.3263875786
816,2,2,Noida,2146065.9961745567
618,1,1,Indore,890200.7378344457
788,1,2,Indore,936415.9179856471
788,1,3,Rewa,848456.7603430443
983,2,3,Bhopal,1207313.7595785237
1173,2,2,Sagar,925754.3267756903
1349,3,2,Noida,3089833.3384505394
1119,2,3,Rewa,1002228.921195398
992,2,1,Rewa,884626.7463059
614,1,3,Indore,939408.840417524
1178,2,3,Mumbai,2350879.7617364624
896,2,3,Mumbai,2241884.1440273854
614,1,3,Sagar,807088.162750066
1222,3,3,Rewa,1434201.907439435
1340,3,3,Mumbai,2713813.803496507
1330,3,2,Indore,2051847.5636765028
746,1,1,Noida,1483381.237648511
1406,3,1,Mumbai,2437711.2267955556
698,1,3,Rewa,829706.5481965931
1435,3,1,Pune,2704622.0402707984
1425,3,3,Indore,2007311.871786712
688,1,1,Bhopal,923365.3210865516
1300,3,2,Pune,2837886.5091824397
1259,3,3,Bhopal,1577099.2342425105
1424,3,3,Sagar,1331057.293394646
1247,3,1,Bhopal,1660512.2557188678
1105,2,2,Sagar,1012357.1579545407
629,1,2,Sagar,676726.431578372
696,1,2,Rewa,747204.5778269876
1070,2,1,Sagar,1053095.9501461198
792,1,3,Jabalpur,895689.2457536143
1413,3,1,Mumbai,2643237.442905971
789,1,1,Jabalpur,1011166.8977761713
1066,2,3,Pune,2371102.3909525448
1033,2,1,Rewa,1273109.7289312165
1476,3,2,Bhopal,1982233.5236202339
915,2,3,Mumbai,2348148.620362651
1294,3,3,Rewa,1583907.53231046
651,1,3,Satna,673940.6347040785
1324,3,3,Sagar,1421333.6954648262
619,1,3,Pune,1526154.2072685224
870,2,1,Mumbai,2412533.2681689067
684,1,1,Sagar,679433.1664379301
1457,3,2,Rewa,1569312.2421268784
1075,2,1,Sagar,1157787.9111795567
1264,3,2,Pune,2700721.8579058736
752,1,2,Indore,1037278.1715856337
1404,3,1,Sagar,1526720.1974180655
758,1,2,Jabalpur,947825.8630306551
1012,2,2,Noida,1863336.4652552828
602,1,3,Indore,886718.2668684074
1043,2,3,Satna,1030743.528670029
873,2,1,Jabalpur,1526181.917431516
860,2,3,Indore,1075425.7519668026
1372,3,1,Rewa,1397692.2544842856
896,2,3,Rewa,1310923.322164433
1441,3,1,Rewa,1514883.130209169
1219,3,3,Sagar,1497403.6556461924
1110,2,1,Bhopal,1363851.0375066777
1085,2,1,Jabalpur,1152112.7803732096
1058,2,2,Noida,2053971.0368631028
1378,3,1,Jabalpur,1841626.9632450093
661,1,1,Mumbai,1552529.2803033036
696,1,3,Indore,962661.9303687974
683,1,1,Bhopal,1020327.4797968705
765,1,1,Rewa,769297.3598861713
1155,2,2,Sagar,1049930.855865307
1090,2,2,Satna,1335582.7172083962
613,1,3,Pune,1518573.6838459321
664,1,2,Jabalpur,873102.3585741593
1093,2,2,Sagar,884629.0005474517
1494,3,1,Pune,2470460.0829604673
670,1,2,Bhopal,1049732.1370731876
764,1,3,Pune,1286022.2958659597
952,2,3,Satna,1038021.813258164
1330,3,3,Satna,1699892.9549009237
1170,2,1,Jabalpur,1129593.3553038593
853,2,1,Jabalpur,1516819.6240022657
1020,2,2,Indore,1485048.5511635004
761,1,3,Mumbai,1321030.043264622
1225,3,3,Jabalpur,2117191.16268656
1380,3,1,Indore,1752813.6294863666
786,1,1,Indore,1000152.755952979
1060,2,1,Jabalpur,1431473.8040888046
780,1,2,Jabalpur,1103336.353371198
1438,3,1,Jabalpur,1930620.5772474047
747,1,1,Pune,1395997.7186753862
1318,3,2,Sagar,1575936.3244024655
1130,2,2,Rewa,1178587.0317648577
1235,3,2,Satna,1390220.6691280934
1243,3,1,Rewa,1380533.3800032495
1329,3,3,Noida,2458011.8139834716
1134,2,3,Pune,2360049.942703914
1292,3,1,Sagar,1278998.4512703274
1432,3,1,Noida,2537571.9264947576
1203,3,1,Rewa,1305105.0386749175
626,1,3,Pune,1243874.626737407
844,2,2,Indore,1031519.3379523678
796,1,1,Mumbai,1723009.933149135
1294,3,1,Satna,1340799.7215496064
683,1,2,Noida,1560209.4725462026
1156,2,1,Rewa,1082982.592405767
1266,3,3,Indore,1775469.8451536929
1388,3,2,Sagar,1470981.4469020138
1486,3,1,Satna,1282655.6867450366
637,1,3,Noida,1759980.873882721
1464,3,3,Noida,2815541.5841764086
684,1,3,Rewa,782421.2406718883
1361,3,1,Rewa,1538309.2459467407
662,1,1,Mumbai,1503240.6109923462
1363,3,3,Jabalpur,1713389.7190519124
1434,3,2,Mumbai,2726429.347642881
613,1,2,Noida,1576262.9110140575
906,2,3,Indore,1029225.22794827
847,2,2,Noida,2271237.1638456513
732,1,3,Satna,747005.3501321725
1308,3,3,Indore,1534510.5505125672
655,1,3,Sagar,898268.511500797
1343,3,2,Satna,1671568.4856680026
822,2,3,Jabalpur,1556988.8469267404
647,1,2,Rewa,812374.5331755583
1365,3,1,Noida,2941695.2409230634
1099,2,3,Mumbai,2010731.6652352305
613,1,2,Satna,851529.0974145066
686,1,2,Sagar,861304.9075929108
1205,3,3,Jabalpur,1862266.9799649683
1433,3,3,Rewa,1624221.7279882145
748,1,3,Sagar,816573.6391987548
631,1,1,Pune,1816433.6574081378
725,1,3,Jabalpur,983106.0906802414
1221,3,1,Mumbai,2576941.2496729796
628,1,1,Satna,686003.0564855546
1339,3,1,Noida,2494646.822034879
609,1,1,Pune,1428608.919754053
1170,2,1,Satna,1211923.6639928946
1050,2,3,Pune,2014336.7098064027
865,2,1,Rewa,1217455.0045454742
738,1,2,Pune,1728768.1200180796
687,1,3,Indore,993812.9759910322
1446,3,3,Sagar,1492462.1665823767
821,2,2,Sagar,992271.549032363
1437,3,3,Jabalpur,1894793.7762168902
766,1,1,Noida,1581874.8917960634
1264,3,3,Sagar,1576527.8259988227
1165,2,3,Noida,2129153.22926719
627,1,1,Sagar,722396.3744705893
1272,3,1,Sagar,1386817.1133547747
1497,3,2,Jabalpur,1792935.4424518964
930,2,1,Noida,1948905.132883087
607,1,1,Satna,794968.8970868951
735,1,1,Indore,889635.3503235197
706,1,2,Pune,1420029.97046871
922,2,2,Mumbai,2028287.859761763
1248,3,3,Bhopal,1842090.7747772736
798,1,2,Indore,881072.6305960816
1414,3,2,Pune,2419957.4330104347
772,1,2,Rewa,746565.7670867665
657,1,3,Satna,820629.6113378477
625,1,1,Jabalpur,904708.5932212778
822,2,2,Jabalpur,1321488.7126021446
911,2,3,Indore,1073577.8669989454
742,1,1,Pune,1706249.309646516
765,1,1,Noida,1417281.5452825048
1491,3,1,Rewa,1378194.7296776331
959,2,1,Jabalpur,1423931.34969345
1397,3,2,Sagar,1180203.3790496867
790,1,2,Indore,870170.1206923452
734,1,3,Satna,767400.1056715294
1283,3,1,Mumbai,2537906.0514688427
652,1,1,Sagar,804082.6905214963
989,2,1,Bhopal,1167536.612137786
992,2,3,Sagar,958631.586937038
1198,2,3,Pune,1945131.2955823995
1460,3,2,Indore,1935015.0277557587
1109,2,3,Noida,1923664.7066316558
900,2,1,Pune,2247894.8486893745
786,1,2,Satna,849492.7759546823
840,2,1,Sagar,967886.9884021203
967,2,1,Rewa,1055267.8834326381
1068,2,1,Mumbai,2326644.4870018396
1144,2,1,Satna,1141096.8387925592
676,1,2,Jabalpur,943617.050461209
1342,3,1,Sagar,1465738.0612870574
914,2,2,Indore,1390798.4119445789
698,1,3,Jabalpur,990629.4078421706
773,1,2,Satna,750121.7445916742
1365,3,1,Bhopal,1953118.1645809973
1227,3,2,Satna,1339854.703828215
987,2,3,Bhopal,1259812.215314381
779,1,1,Noida,1726779.4929179943
1382,3,2,Indore,1766625.7003552646
797,1,3,Rewa,649272.6253332425
1053,2,2,Indore,1068328.8661135745
700,1,2,Bhopal,1046483.9055281798
1294,3,1,Indore,1954794.9807048591
832,2,1,Indore,1030446.7385219168
704,1,1,Pune,1355118.2201111617
1387,3,1,Sagar,1429683.943144002
1162,2,2,Sagar,952025.2989287328
1188,2,3,Bhopal,1291330.4056733432
641,1,1,Bhopal,945201.2083496719
1402,3,1,Mumbai,2529616.555639822
1423,3,1,Indore,1795819.4248995925
1428,3,2,Indore,1641218.220999222
1314,3,2,Pune,2867033.391257337
744,1,1,Rewa,821815.4990401138
769,1,3,Rewa,796083.785061755
1478,3,3,Pune,2915748.8814167664
627,1,2,Bhopal,939462.8811968
1171,2,2,Indore,1280272.7271640277
958,2,2,Pune,1893205.4517024974
727,1,1,Bhopal,1073133.9467088203
1137,2,2,Noida,2447780.8075154796
637,1,1,Satna,749249.3575210696
962,2,1,Rewa,1183066.3444289763
1401,3,2,Pune,2621487.8842653893
652,1,3,Pune,1595905.8154895988
1322,3,2,Noida,2510161.6009789784
761,1,3,Pune,1516881.988558846
762,1,3,Pune,1722628.6644217044
1442,3,1,Sagar,1358198.0163353316
1086,2,3,Sagar,1353188.2778895602
887,2,2,Mumbai,1887016.8560939038
1222,3,3,Bhopal,1942921.8897851054
1116,2,1,Satna,860592.095366652
1227,3,1,Sagar,1474624.6908206362
1009,2,3,Pune,2511027.3592910334
1424,3,1,Mumbai,2683326.475731762
1149,2,3,Jabalpur,1350101.853235918
1200,2,1,Indore,1283360.3034171883
1112,2,2,Mumbai,2395859.718847736
974,2,3,Indore,1387066.011741998
768,1,1,Mumbai,1268294.590550084
1162,2,1,Indore,1371649.2784517477
1258,3,3,Bhopal,1983700.7850083343
1463,3,2,Noida,2622283.6533644274
663,1,3,Pune,1509141.7518765708
751,1,1,Indore,848223.3382686825
899,2,3,Sagar,903559.3540983138
731,1,1,Noida,1278210.8378352372
1002,2,2,Rewa,981787.7810638807
621,1,3,Noida,1328035.5383170128
1348,3,3,Jabalpur,2087640.783896606
775,1,3,Sagar,742233.741035468
1498,3,3,Bhopal,1677812.7030957825
669,1,2,Jabalpur,865940.8472962318
1079,2,1,Satna,1119429.47410889
1442,3,2,Sagar,1648506.0825589728
858,2,1,Bhopal,1199229.0649173919
776,1,3,Indore,1026849.6790458723
806,2,1,Sagar,892848.9961979672
1216,3,2,Bhopal,1784922.5671040104
834,2,3,Rewa,1115318.5180442466
756,1,3,Satna,868930.6147947108
1166,2,1,Rewa,1010211.262361275
957,2,3,Rewa,1157269.9316370555
644,1,3,Jabalpur,945843.9943827856
1290,3,1,Mumbai,2901366.7889282643
1259,3,1,Mumbai,2854719.0810039705
1225,3,2,Noida,2599870.3908101646
1204,3,1,Indore,1819272.74996623
967,2,1,Bhopal,1134248.7874186437
630,1,2,Jabalpur,1054286.032191303
858,2,2,Mumbai,2189435.1162924785
1111,2,1,Noida,2173755.372238989
721,1,3,Bhopal,989566.6231251748
635,1,2,Mumbai,1571513.2125222755
927,2,1,Rewa,1141290.4023820595
1121,2,1,Jabalpur,1213553.0375691224
685,1,2,Indore,960964.3805826054
1462,3,3,Mumbai,2932815.9423745135
833,2,3,Rewa,1029174.0695417911
1152,2,1,Mumbai,2198944.2844385686
770,1,2,Jabalpur,965093.0170517107
1066,2,1,Satna,1119279.3047938515
1329,3,2,Mumbai,2721364.2153972574
657,1,2,Bhopal,964960.1291961343
1035,2,2,Sagar,978151.6792900044
1424,3,1,Noida,2861217.2068527634
1297,3,2,Jabalpur,1841253.8423617126
638,1,3,Sagar,703414.4831593374
1448,3,1,Sagar,1559307.5755781992
1392,3,3,Indore,1933988.2651862022
773,1,2,Mumbai,1284166.3482918537
1229,3,2,Jabalpur,1853808.2466675087
839,2,3,Satna,1141082.1349205996
660,1,3,Mumbai,1562243.3318019696
1476,3,2,Noida,2738950.130023932
1211,3,3,Indore,1890931.7270391015
1210,3,1,Mumbai,2646971.1643780945
1244,3,2,Noida,2928898.098181369
1024,2,3,Pune,2324523.819161401
846,2,1,Bhopal,1347296.9613683799
1082,2,1,Sagar,896659.2375364961
1248,3,1,Noida,2491205.616463697
954,2,1,Rewa,932029.9768273945
1084,2,3,Pune,2035325.9208445514
786,1,1,Indore,830041.1936671303
765,1,1,Rewa,758871.6037104216
644,1,2,Jabalpur,944652.187349734
700,1,1,Sagar,767088.3101772674
1136,2,3,Sagar,1187480.6156911203
680,1,1,Bhopal,1033263.2337219
1046,2,2,Rewa,1130522.2531334697
1344,3,2,Bhopal,1924076.4280676818
1327,3,1,Rewa,1562674.4241725223
1484,3,2,Satna,1586988.878346354
1017,2,2,Noida,2323585.422722416
796,1,1,Satna,798747.7353763252
619,1,1,Rewa,696440.1440160663
1266,3,1,Noida,2863024.8574788086
1306,3,1,Rewa,1355580.2128714558
1401,3,2,Pune,3053820.2515245695
1127,2,1,Indore,1098236.194796658
1287,3,2,Pune,3020427.6415969892
619,1,3,Mumbai,1278625.362399681
643,1,1,Satna,741146.103505997
1360,3,3,Jabalpur,1715252.2989430712
715,1,2,Indore,1033276.8025804288
1466,3,3,Noida,2787319.4211837784
683,1,3,Noida,1616147.1011072327
617,1,1,Mumbai,1274194.3442729546
704,1,2,Sagar,783664.1735463163
675,1,1,Jabalpur,850702.6694276975
1026,2,1,Noida,2214399.7663670853
1403,3,2,Pune,2956437.5412138025
708,1,1,Jabalpur,847105.9573275597
1209,3,3,Pune,2659004.3960519796
1220,3,2,Rewa,1559033.0694813642
1173,2,1,Mumbai,1989002.590765995
981,2,3,Indore,1552939.8004460323
1413,3,2,Rewa,1506683.819865702
1499,3,2,Mumbai,2467882.6816681013
856,2,3,Satna,1054602.4896954242
1214,3,1,Mumbai,2502638.6913901297
899,2,1,Sagar,1132023.1519896814
1256,3,2,Satna,1509635.53781442
1091,2,2,Satna,917845.0829137987
739,1,3,Noida,1449943.877812502
1132,2,2,Jabalpur,1180396.4427766625
641,1,2,Indore,1013312.5918068917
1434,3,2,Mumbai,2867994.4879691154
767,1,3,Rewa,718890.2697442308
630,1,1,Noida,1681179.0855160712
792,1,1,Pune,1772845.7454078689
1128,2,3,Bhopal,1534090.7383483176
833,2,2,Rewa,1001107.5658589505
703,1,1,Jabalpur,891231.8729475727
1225,3,3,Sagar,1307700.9857479697
949,2,3,Pune,2272142.597225377
807,2,2,Indore,1169141.1703911445
1232,3,2,Sagar,1332579.4675572386
1054,2,1,Indore,1060774.4033653887
670,1,2,Mumbai,1859655.6732833937
1405,3,3,Indore,1775055.9063736997
1083,2,2,Satna,941926.5925936096
684,1,3,Pune,1817950.4910238585
1045,2,2,Satna,1036510.8356564393
1044,2,2,Sagar,982716.1977355119
1005,2,3,Satna,1127448.42505692
1375,3,3,Noida,2810464.937176611
626,1,3,Bhopal,1026195.4935730671
985,2,2,Mumbai,2139925.412530705
743,1,2,Satna,745641.2489823375
1457,3,2,Satna,1527809.537284348
1114,2,1,Indore,1110457.5120148286
688,1,2,Pune,1376323.5991684825
712,1,1,Indore,932254.7762768379
1136,2,3,Mumbai,2386023.39592934
739,1,2,Indore,1080895.59113845
991,2,3,Jabalpur,1217142.6876490219
1377,3,3,Pune,2880617.929588083
620,1,1,Sagar,764927.0609701726
754,1,3,Sagar,826719.2251329557
1160,2,2,Mumbai,1898982.8413671155
1092,2,3,Satna,981367.6380478009
861,2,2,Jabalpur,1285050.7269009028
622,1,1,Mumbai,1317056.4707538523
705,1,1,Noida,1789988.1278650211
1240,3,1,Indore,1967285.254377982
779,1,2,Bhopal,1036789.25463614
1453,3,2,Satna,1629368.997560686
693,1,1,Indore,888232.0885844557
720,1,1,Mumbai,1285725.8051102096
1133,2,2,Mumbai,2154446.568553513
668,1,3,Rewa,795834.5119241792
1286,3,3,Pune,2608736.0222785748
1408,3,1,Satna,1568218.30089912
687,1,3,Bhopal,1029036.0887055253
642,1,2,Mumbai,1818324.714173989
796,1,3,Noida,1666572.0601699299
646,1,3,Sagar,767085.2136245492
784,1,1,Pune,1597754.6970097418
1105,2,2,Satna,926188.2805511694
834,2,1,Indore,1324685.083070596
705,1,2,Rewa,692600.16683971
1177,2,3,Noida,2339105.1795633845
1075,2,3,Pune,2581317.166490535
713,1,3,Indore,871114.7126038208
862,2,1,Satna,1002365.1527431057
1305,3,1,Indore,1812961.0473333902
1428,3,3,Indore,1893937.0548386099
656,1,2,Pune,1778918.1432351316
1325,3,3,Rewa,1656768.673534286
1273,3,3,Pune,2883162.545492291
1495,3,2,Satna,1278244.373265629
1051,2,2,Rewa,1235622.3908537661
638,1,1,Indore,884097.6584550695
1132,2,2,Rewa,899840.5226348224
989,2,3,Bhopal,1126710.201058832
639,1,3,Jabalpur,934800.6549396666
1077,2,1,Mumbai,2075132.1784633822
630,1,1,Bhopal,849573.7365807839
1367,3,2,Mumbai,2727590.6105686105
886,2,3,Bhopal,1501043.1718717308
686,1,2,Jabalpur,1041848.6559045799
632,1,1,Noida,1652382.3455375344
1242,3,3,Bhopal,2053892.4520998436
1340,3,1,Mumbai,2606861.698905141
1246,3,2,Pune,2419926.786681216
794,1,1,Jabalpur,853004.667560102
653,1,1,Bhopal,925357.9391931216
859,2,1,Bhopal,1175161.6997856589
956,2,2,Bhopal,1278115.4682697821
843,2,2,Bhopal,1272242.254987757
1268,3,2,Sagar,1595376.0043709567
1271,3,1,Indore,1869041.7001253355
1438,3,1,Mumbai,2539858.206776147
725,1,1,Mumbai,1814061.587170182
1041,2,3,Pune,2002827.7071534095
1340,3,2,Sagar,1277709.5739753346
684,1,1,Jabalpur,921937.2832870214
855,2,1,Pune,2095941.585641399
691,1,1,Rewa,782815.1230908694
1302,3,3,Satna,1697934.1452562055
1412,3,2,Satna,1474254.01929924
610,1,2,Sagar,841870.656497822
760,1,3,Noida,1389646.917739775
1249,3,3,Pune,2928935.314398868
730,1,2,Sagar,870386.5810011378
1272,3,3,Mumbai,2375535.1061632256
1149,2,3,Jabalpur,1417121.9216879683
650,1,3,Noida,1425342.2902574544
755,1,1,Bhopal,885432.8418574008
968,2,1,Bhopal,1146575.6181680379
709,1,1,Sagar,789340.8259915231
1059,2,3,Rewa,1014558.6334364573
607,1,1,Mumbai,1289154.5454337143
984,2,2,Jabalpur,1554172.0384804956
676,1,2,Noida,1696985.1301376729
1277,3,3,Mumbai,2691037.3797239624
829,2,3,Pune,2415349.5322915954
1261,3,2,Satna,1416826.0013923822
1300,3,2,Pune,2709690.5838201256
1095,2,2,Jabalpur,1376072.502620419
756,1,2,Mumbai,1466027.9767415226
876,2,2,Bhopal,1266095.2416372267
813,2,1,Satna,1199435.6309727388
1462,3,1,Mumbai,3032498.881481114
778,1,1,Bhopal,955033.6811219307
619,1,3,Bhopal,949306.702072013
1347,3,1,Jabalpur,1920284.425917968
1421,3,3,Jabalpur,1725344.3759536515
1499,3,3,Indore,2051346.1055531306
1340,3,1,Bhopal,2034334.8422836985
1098,2,3,Pune,2170902.690866938
722,1,2,Satna,725318.5187128951
819,2,2,Indore,1401967.36913496
1338,3,1,Indore,2029258.12659821
751,1,1,Mumbai,1824222.3594000577
1403,3,2,Pune,2755801.3992721383
897,2,2,Indore,1326603.8647617642
1025,2,3,Noida,2289035.184857305
1470,3,1,Sagar,1503644.7683728859
1002,2,2,Sagar,1117919.9620301377
913,2,2,Rewa,879501.7155072737
1194,2,3,Sagar,1246292.9222320283
1112,2,1,Indore,1550031.8372490238
1097,2,3,Rewa,1099799.1389209402
1462,3,2,Sagar,1407790.02323471
1359,3,3,Mumbai,2661351.4286996727
942,2,3,Rewa,1197530.2750676188
1176,2,1,Satna,1182519.1382079807
1122,2,2,Indore,1212972.9255446587
756,1,1,Rewa,605094.2166421278
670,1,1,Bhopal,866224.9113035877
769,1,3,Sagar,730117.2473084003
785,1,1,Indore,932286.0841741934
689,1,2,Indore,860386.1933702369
1301,3,2,Noida,2516270.095907427
1216,3,3,Indore,1832291.9651763514
708,1,2,Bhopal,1062497.4607553852
992,2,1,Pune,2369252.864261826
1160,2,3,Pune,1881961.2595780469
992,2,1,Rewa,1236213.6225025621
1224,3,2,Noida,2676297.4172319374
913,2,2,Rewa,1246108.0167044462
600,1,2,Pune,1796335.8048209979
968,2,2,Satna,1233504.5131227903
873,2,2,Sagar,1035762.3716121258
1145,2,2,Rewa,1077829.7179662415
1268,3,3,Jabalpur,1717827.2376269689
1351,3,3,Indore,1686374.8444098858
941,2,3,Sagar,949800.9285598656
1434,3,1,Pune,2417467.5345174433
752,1,2,Sagar,829939.3814276003
1204,3,3,Jabalpur,1633093.1815496976
631,1,1,Mumbai,1464420.6856048391
1125,2,2,Satna,945809.9594336791
787,1,2,Rewa,763582.826528783
866,2,2,Sagar,1120243.1061191394
703,1,1,Satna,623757.1762223736
768,1,1,Noida,1739002.9350395335
1154,2,2,Mumbai,2023848.354106679
783,1,3,Indore,909514.611601446
1392,3,3,Sagar,1384378.7426642147
830,2,2,Mumbai,2220010.5963140433
1232,3,1,Indore,1931063.0630417864
786,1,3,Indore,914431.2747451438
1296,3,2,Bhopal,1782250.8474133313
1470,3,2,Indore,1582558.8529099457
660,1,2,Sagar,775084.7267728979
634,1,2,Noida,1816676.9688903033
726,1,3,Sagar,655592.9825520316
688,1,3,Pune,1453506.0187421865
1380,3,3,Indore,1692148.2185547734
865,2,3,Noida,2220608.0432405565
720,1,1,Indore,1042410.0974789069
1362,3,2,Sagar,1400863.5971908616
600,1,2,Rewa,845286.2474496246
997,2,3,Rewa,944646.6947104093
725,1,3,Satna,820988.4084360889
667,1,1,Satna,747341.3529091291
945,2,2,Noida,2044934.115225933
1221,3,2,Mumbai,2442761.3918163376
775,1,2,Satna,670781.4180192258
1037,2,3,Sagar,1139403.8388121864
1097,2,1,Rewa,1027606.7950922057
661,1,3,Noida,1383613.6533946435
1263,3,2,Bhopal,2053256.9116336934
608,1,1,Bhopal,998962.0960299546
1082,2,3,Mumbai,2114496.2659279797
811,2,2,Sagar,887477.8525765623
1131,2,2,Indore,1226266.7988915462
1142,2,1,Satna,1232584.0398653676
1300,3,2,Mumbai,2558971.6378411246
688,1,1,Sagar,699714.4603432855
1179,2,1,Noida,2341571.743869401
1153,2,1,Mumbai,2427065.109994542
892,2,3,Pune,2324766.790713934
1269,3,2,Pune,2593371.793649361
1385,3,3,Sagar,1589395.4822430476
1151,2,1,Rewa,1002710.9363109715
1471,3,2,Pune,2923213.112915713
725,1,2,Pune,1795575.5748592068
822,2,1,Bhopal,1213538.9831527981
1430,3,1,Indore,1605568.219511588
943,2,2,Mumbai,2351830.2753526885
1420,3,2,Noida,2405896.164558903
769,1,3,Rewa,891270.684148988
755,1,3,Indore,931543.6878015324
1259,3,3,Mumbai,2470750.220456465
1431,3,1,Sagar,1253932.769695834
641,1,3,Jabalpur,897528.1290999748
1453,3,1,Noida,2697556.489073321
1210,3,1,Sagar,1356028.0605062891
1355,3,1,Jabalpur,1841998.881447048
757,1,2,Pune,1517147.3642692997
694,1,1,Mumbai,1553368.957775859
1398,3,3,Satna,1279448.285284732
618,1,1,Rewa,707083.7012366748
1346,3,1,Indore,1460660.9144955995
877,2,1,Noida,2162562.67088298
938,2,2,Rewa,1032828.1609669708
1368,3,2,Pune,2872216.8256552154
1484,3,3,Bhopal,1578045.691291782
712,1,1,Sagar,686595.3949717442
766,1,1,Jabalpur,861032.512286299
692,1,2,Mumbai,1799345.5257762442
782,1,3,Noida,1678519.9043229378
912,2,3,Indore,1125328.8675065795
1167,2,3,Bhopal,1529369.3490899215
1286,3,2,Jabalpur,1853115.973984228
721,1,1,Noida,1490327.5167584864
1485,3,1,Pune,2680941.383495388
1072,2,3,Satna,948422.6934754507
1061,2,1,Rewa,961415.4540706872
759,1,3,Mumbai,1691999.9945019523
669,1,2,Rewa,681209.5458246727
